,Junction,Vehicles,Year,Month,Date_no,Hour,Day
26500,2,17,2017,3,11,4,Saturday
26501,2,13,2017,3,11,5,Saturday
26502,2,8,2017,3,11,6,Saturday
26503,2,11,2017,3,11,7,Saturday
26504,2,11,2017,3,11,8,Saturday
26505,2,13,2017,3,11,9,Saturday
26506,2,12,2017,3,11,10,Saturday
26507,2,12,2017,3,11,11,Saturday
26508,2,17,2017,3,11,12,Saturday
26509,2,12,2017,3,11,13,Saturday
26510,2,14,2017,3,11,14,Saturday
26511,2,11,2017,3,11,15,Saturday
26512,2,11,2017,3,11,16,Saturday
26513,2,15,2017,3,11,17,Saturday
26514,2,14,2017,3,11,18,Saturday
26515,2,14,2017,3,11,19,Saturday
26516,2,16,2017,3,11,20,Saturday
26517,2,13,2017,3,11,21,Saturday
26518,2,15,2017,3,11,22,Saturday
26519,2,14,2017,3,11,23,Saturday
26520,2,16,2017,3,12,0,Sunday
26521,2,16,2017,3,12,1,Sunday
26522,2,17,2017,3,12,2,Sunday
26523,2,15,2017,3,12,3,Sunday
26524,2,9,2017,3,12,4,Sunday
26525,2,12,2017,3,12,5,Sunday
26526,2,11,2017,3,12,6,Sunday
26527,2,12,2017,3,12,7,Sunday
26528,2,14,2017,3,12,8,Sunday
26529,2,10,2017,3,12,9,Sunday
26530,2,12,2017,3,12,10,Sunday
26531,2,16,2017,3,12,11,Sunday
26532,2,13,2017,3,12,12,Sunday
26533,2,11,2017,3,12,13,Sunday
26534,2,12,2017,3,12,14,Sunday
26535,2,14,2017,3,12,15,Sunday
26536,2,14,2017,3,12,16,Sunday
26537,2,16,2017,3,12,17,Sunday
26538,2,15,2017,3,12,18,Sunday
26539,2,17,2017,3,12,19,Sunday
26540,2,15,2017,3,12,20,Sunday
26541,2,19,2017,3,12,21,Sunday
26542,2,20,2017,3,12,22,Sunday
26543,2,18,2017,3,12,23,Sunday
26544,2,18,2017,3,13,0,Monday
26545,2,18,2017,3,13,1,Monday
26546,2,14,2017,3,13,2,Monday
26547,2,15,2017,3,13,3,Monday
26548,2,17,2017,3,13,4,Monday
26549,2,13,2017,3,13,5,Monday
26550,2,12,2017,3,13,6,Monday
26551,2,14,2017,3,13,7,Monday
26552,2,18,2017,3,13,8,Monday
26553,2,19,2017,3,13,9,Monday
26554,2,17,2017,3,13,10,Monday
26555,2,20,2017,3,13,11,Monday
26556,2,17,2017,3,13,12,Monday
26557,2,19,2017,3,13,13,Monday
26558,2,19,2017,3,13,14,Monday
26559,2,24,2017,3,13,15,Monday
26560,2,28,2017,3,13,16,Monday
26561,2,27,2017,3,13,17,Monday
26562,2,29,2017,3,13,18,Monday
26563,2,36,2017,3,13,19,Monday
26564,2,28,2017,3,13,20,Monday
26565,2,36,2017,3,13,21,Monday
26566,2,29,2017,3,13,22,Monday
26567,2,29,2017,3,13,23,Monday
26568,2,26,2017,3,14,0,Tuesday
26569,2,19,2017,3,14,1,Tuesday
26570,2,24,2017,3,14,2,Tuesday
26571,2,20,2017,3,14,3,Tuesday
26572,2,18,2017,3,14,4,Tuesday
26573,2,18,2017,3,14,5,Tuesday
26574,2,18,2017,3,14,6,Tuesday
26575,2,15,2017,3,14,7,Tuesday
26576,2,18,2017,3,14,8,Tuesday
26577,2,17,2017,3,14,9,Tuesday
26578,2,21,2017,3,14,10,Tuesday
26579,2,21,2017,3,14,11,Tuesday
26580,2,25,2017,3,14,12,Tuesday
26581,2,20,2017,3,14,13,Tuesday
26582,2,27,2017,3,14,14,Tuesday
26583,2,29,2017,3,14,15,Tuesday
26584,2,26,2017,3,14,16,Tuesday
26585,2,26,2017,3,14,17,Tuesday
26586,2,32,2017,3,14,18,Tuesday
26587,2,31,2017,3,14,19,Tuesday
26588,2,31,2017,3,14,20,Tuesday
26589,2,30,2017,3,14,21,Tuesday
26590,2,30,2017,3,14,22,Tuesday
26591,2,31,2017,3,14,23,Tuesday
26592,2,24,2017,3,15,0,Wednesday
26593,2,24,2017,3,15,1,Wednesday
26594,2,20,2017,3,15,2,Wednesday
26595,2,19,2017,3,15,3,Wednesday
26596,2,18,2017,3,15,4,Wednesday
26597,2,17,2017,3,15,5,Wednesday
26598,2,16,2017,3,15,6,Wednesday
26599,2,23,2017,3,15,7,Wednesday
26600,2,19,2017,3,15,8,Wednesday
26601,2,19,2017,3,15,9,Wednesday
26602,2,19,2017,3,15,10,Wednesday
26603,2,22,2017,3,15,11,Wednesday
26604,2,23,2017,3,15,12,Wednesday
26605,2,25,2017,3,15,13,Wednesday
26606,2,26,2017,3,15,14,Wednesday
26607,2,31,2017,3,15,15,Wednesday
26608,2,28,2017,3,15,16,Wednesday
26609,2,26,2017,3,15,17,Wednesday
26610,2,31,2017,3,15,18,Wednesday
26611,2,32,2017,3,15,19,Wednesday
26612,2,34,2017,3,15,20,Wednesday
26613,2,30,2017,3,15,21,Wednesday
26614,2,34,2017,3,15,22,Wednesday
26615,2,30,2017,3,15,23,Wednesday
26616,2,30,2017,3,16,0,Thursday
26617,2,24,2017,3,16,1,Thursday
26618,2,23,2017,3,16,2,Thursday
26619,2,18,2017,3,16,3,Thursday
26620,2,16,2017,3,16,4,Thursday
26621,2,14,2017,3,16,5,Thursday
26622,2,18,2017,3,16,6,Thursday
26623,2,15,2017,3,16,7,Thursday
26624,2,20,2017,3,16,8,Thursday
26625,2,17,2017,3,16,9,Thursday
26626,2,21,2017,3,16,10,Thursday
26627,2,22,2017,3,16,11,Thursday
26628,2,24,2017,3,16,12,Thursday
26629,2,25,2017,3,16,13,Thursday
26630,2,24,2017,3,16,14,Thursday
26631,2,31,2017,3,16,15,Thursday
26632,2,28,2017,3,16,16,Thursday
26633,2,24,2017,3,16,17,Thursday
26634,2,29,2017,3,16,18,Thursday
26635,2,32,2017,3,16,19,Thursday
26636,2,35,2017,3,16,20,Thursday
26637,2,33,2017,3,16,21,Thursday
26638,2,30,2017,3,16,22,Thursday
26639,2,29,2017,3,16,23,Thursday
26640,2,25,2017,3,17,0,Friday
26641,2,28,2017,3,17,1,Friday
26642,2,25,2017,3,17,2,Friday
26643,2,18,2017,3,17,3,Friday
26644,2,16,2017,3,17,4,Friday
26645,2,15,2017,3,17,5,Friday
26646,2,13,2017,3,17,6,Friday
26647,2,16,2017,3,17,7,Friday
26648,2,18,2017,3,17,8,Friday
26649,2,18,2017,3,17,9,Friday
26650,2,22,2017,3,17,10,Friday
26651,2,27,2017,3,17,11,Friday
26652,2,20,2017,3,17,12,Friday
26653,2,20,2017,3,17,13,Friday
26654,2,28,2017,3,17,14,Friday
26655,2,27,2017,3,17,15,Friday
26656,2,29,2017,3,17,16,Friday
26657,2,24,2017,3,17,17,Friday
26658,2,25,2017,3,17,18,Friday
26659,2,30,2017,3,17,19,Friday
26660,2,27,2017,3,17,20,Friday
26661,2,28,2017,3,17,21,Friday
26662,2,27,2017,3,17,22,Friday
26663,2,24,2017,3,17,23,Friday
26664,2,21,2017,3,18,0,Saturday
26665,2,18,2017,3,18,1,Saturday
26666,2,21,2017,3,18,2,Saturday
26667,2,18,2017,3,18,3,Saturday
26668,2,14,2017,3,18,4,Saturday
26669,2,9,2017,3,18,5,Saturday
26670,2,10,2017,3,18,6,Saturday
26671,2,9,2017,3,18,7,Saturday
26672,2,11,2017,3,18,8,Saturday
26673,2,16,2017,3,18,9,Saturday
26674,2,14,2017,3,18,10,Saturday
26675,2,14,2017,3,18,11,Saturday
26676,2,14,2017,3,18,12,Saturday
26677,2,13,2017,3,18,13,Saturday
26678,2,15,2017,3,18,14,Saturday
26679,2,12,2017,3,18,15,Saturday
26680,2,14,2017,3,18,16,Saturday
26681,2,15,2017,3,18,17,Saturday
26682,2,12,2017,3,18,18,Saturday
26683,2,17,2017,3,18,19,Saturday
26684,2,18,2017,3,18,20,Saturday
26685,2,17,2017,3,18,21,Saturday
26686,2,21,2017,3,18,22,Saturday
26687,2,21,2017,3,18,23,Saturday
26688,2,15,2017,3,19,0,Sunday
26689,2,15,2017,3,19,1,Sunday
26690,2,17,2017,3,19,2,Sunday
26691,2,19,2017,3,19,3,Sunday
26692,2,13,2017,3,19,4,Sunday
26693,2,15,2017,3,19,5,Sunday
26694,2,14,2017,3,19,6,Sunday
26695,2,14,2017,3,19,7,Sunday
26696,2,10,2017,3,19,8,Sunday
26697,2,15,2017,3,19,9,Sunday
26698,2,15,2017,3,19,10,Sunday
26699,2,14,2017,3,19,11,Sunday
26700,2,11,2017,3,19,12,Sunday
26701,2,16,2017,3,19,13,Sunday
26702,2,12,2017,3,19,14,Sunday
26703,2,18,2017,3,19,15,Sunday
26704,2,16,2017,3,19,16,Sunday
26705,2,20,2017,3,19,17,Sunday
26706,2,24,2017,3,19,18,Sunday
26707,2,17,2017,3,19,19,Sunday
26708,2,20,2017,3,19,20,Sunday
26709,2,23,2017,3,19,21,Sunday
26710,2,24,2017,3,19,22,Sunday
26711,2,23,2017,3,19,23,Sunday
26712,2,20,2017,3,20,0,Monday
26713,2,23,2017,3,20,1,Monday
26714,2,21,2017,3,20,2,Monday
26715,2,20,2017,3,20,3,Monday
26716,2,14,2017,3,20,4,Monday
26717,2,12,2017,3,20,5,Monday
26718,2,19,2017,3,20,6,Monday
26719,2,16,2017,3,20,7,Monday
26720,2,16,2017,3,20,8,Monday
26721,2,17,2017,3,20,9,Monday
26722,2,20,2017,3,20,10,Monday
26723,2,21,2017,3,20,11,Monday
26724,2,28,2017,3,20,12,Monday
26725,2,28,2017,3,20,13,Monday
26726,2,31,2017,3,20,14,Monday
26727,2,35,2017,3,20,15,Monday
26728,2,30,2017,3,20,16,Monday
26729,2,28,2017,3,20,17,Monday
26730,2,30,2017,3,20,18,Monday
26731,2,35,2017,3,20,19,Monday
26732,2,32,2017,3,20,20,Monday
26733,2,36,2017,3,20,21,Monday
26734,2,34,2017,3,20,22,Monday
26735,2,26,2017,3,20,23,Monday
26736,2,26,2017,3,21,0,Tuesday
26737,2,25,2017,3,21,1,Tuesday
26738,2,24,2017,3,21,2,Tuesday
26739,2,23,2017,3,21,3,Tuesday
26740,2,15,2017,3,21,4,Tuesday
26741,2,19,2017,3,21,5,Tuesday
26742,2,18,2017,3,21,6,Tuesday
26743,2,21,2017,3,21,7,Tuesday
26744,2,21,2017,3,21,8,Tuesday
26745,2,20,2017,3,21,9,Tuesday
26746,2,22,2017,3,21,10,Tuesday
26747,2,28,2017,3,21,11,Tuesday
26748,2,26,2017,3,21,12,Tuesday
26749,2,23,2017,3,21,13,Tuesday
26750,2,30,2017,3,21,14,Tuesday
26751,2,32,2017,3,21,15,Tuesday
26752,2,32,2017,3,21,16,Tuesday
26753,2,30,2017,3,21,17,Tuesday
26754,2,30,2017,3,21,18,Tuesday
26755,2,35,2017,3,21,19,Tuesday
26756,2,38,2017,3,21,20,Tuesday
26757,2,34,2017,3,21,21,Tuesday
26758,2,32,2017,3,21,22,Tuesday
26759,2,31,2017,3,21,23,Tuesday
26760,2,32,2017,3,22,0,Wednesday
26761,2,25,2017,3,22,1,Wednesday
26762,2,27,2017,3,22,2,Wednesday
26763,2,19,2017,3,22,3,Wednesday
26764,2,16,2017,3,22,4,Wednesday
26765,2,14,2017,3,22,5,Wednesday
26766,2,17,2017,3,22,6,Wednesday
26767,2,21,2017,3,22,7,Wednesday
26768,2,20,2017,3,22,8,Wednesday
26769,2,21,2017,3,22,9,Wednesday
26770,2,22,2017,3,22,10,Wednesday
26771,2,24,2017,3,22,11,Wednesday
26772,2,23,2017,3,22,12,Wednesday
26773,2,25,2017,3,22,13,Wednesday
26774,2,28,2017,3,22,14,Wednesday
26775,2,30,2017,3,22,15,Wednesday
26776,2,38,2017,3,22,16,Wednesday
26777,2,31,2017,3,22,17,Wednesday
26778,2,30,2017,3,22,18,Wednesday
26779,2,40,2017,3,22,19,Wednesday
26780,2,37,2017,3,22,20,Wednesday
26781,2,36,2017,3,22,21,Wednesday
26782,2,32,2017,3,22,22,Wednesday
26783,2,33,2017,3,22,23,Wednesday
26784,2,32,2017,3,23,0,Thursday
26785,2,29,2017,3,23,1,Thursday
26786,2,22,2017,3,23,2,Thursday
26787,2,20,2017,3,23,3,Thursday
26788,2,18,2017,3,23,4,Thursday
26789,2,20,2017,3,23,5,Thursday
26790,2,19,2017,3,23,6,Thursday
26791,2,17,2017,3,23,7,Thursday
26792,2,22,2017,3,23,8,Thursday
26793,2,21,2017,3,23,9,Thursday
26794,2,19,2017,3,23,10,Thursday
26795,2,23,2017,3,23,11,Thursday
26796,2,24,2017,3,23,12,Thursday
26797,2,28,2017,3,23,13,Thursday
26798,2,26,2017,3,23,14,Thursday
26799,2,31,2017,3,23,15,Thursday
26800,2,27,2017,3,23,16,Thursday
26801,2,28,2017,3,23,17,Thursday
26802,2,35,2017,3,23,18,Thursday
26803,2,36,2017,3,23,19,Thursday
26804,2,32,2017,3,23,20,Thursday
26805,2,37,2017,3,23,21,Thursday
26806,2,28,2017,3,23,22,Thursday
26807,2,28,2017,3,23,23,Thursday
26808,2,28,2017,3,24,0,Friday
26809,2,26,2017,3,24,1,Friday
26810,2,22,2017,3,24,2,Friday
26811,2,20,2017,3,24,3,Friday
26812,2,20,2017,3,24,4,Friday
26813,2,16,2017,3,24,5,Friday
26814,2,11,2017,3,24,6,Friday
26815,2,14,2017,3,24,7,Friday
26816,2,18,2017,3,24,8,Friday
26817,2,20,2017,3,24,9,Friday
26818,2,23,2017,3,24,10,Friday
26819,2,26,2017,3,24,11,Friday
26820,2,24,2017,3,24,12,Friday
26821,2,25,2017,3,24,13,Friday
26822,2,24,2017,3,24,14,Friday
26823,2,32,2017,3,24,15,Friday
26824,2,26,2017,3,24,16,Friday
26825,2,24,2017,3,24,17,Friday
26826,2,27,2017,3,24,18,Friday
26827,2,27,2017,3,24,19,Friday
26828,2,28,2017,3,24,20,Friday
26829,2,28,2017,3,24,21,Friday
26830,2,25,2017,3,24,22,Friday
26831,2,28,2017,3,24,23,Friday
26832,2,24,2017,3,25,0,Saturday
26833,2,21,2017,3,25,1,Saturday
26834,2,18,2017,3,25,2,Saturday
26835,2,16,2017,3,25,3,Saturday
26836,2,11,2017,3,25,4,Saturday
26837,2,11,2017,3,25,5,Saturday
26838,2,13,2017,3,25,6,Saturday
26839,2,12,2017,3,25,7,Saturday
26840,2,12,2017,3,25,8,Saturday
26841,2,13,2017,3,25,9,Saturday
26842,2,12,2017,3,25,10,Saturday
26843,2,17,2017,3,25,11,Saturday
26844,2,15,2017,3,25,12,Saturday
26845,2,17,2017,3,25,13,Saturday
26846,2,14,2017,3,25,14,Saturday
26847,2,15,2017,3,25,15,Saturday
26848,2,16,2017,3,25,16,Saturday
26849,2,15,2017,3,25,17,Saturday
26850,2,17,2017,3,25,18,Saturday
26851,2,15,2017,3,25,19,Saturday
26852,2,16,2017,3,25,20,Saturday
26853,2,20,2017,3,25,21,Saturday
26854,2,15,2017,3,25,22,Saturday
26855,2,16,2017,3,25,23,Saturday
26856,2,16,2017,3,26,0,Sunday
26857,2,18,2017,3,26,1,Sunday
26858,2,14,2017,3,26,2,Sunday
26859,2,11,2017,3,26,3,Sunday
26860,2,9,2017,3,26,4,Sunday
26861,2,10,2017,3,26,5,Sunday
26862,2,11,2017,3,26,6,Sunday
26863,2,9,2017,3,26,7,Sunday
26864,2,10,2017,3,26,8,Sunday
26865,2,11,2017,3,26,9,Sunday
26866,2,14,2017,3,26,10,Sunday
26867,2,13,2017,3,26,11,Sunday
26868,2,15,2017,3,26,12,Sunday
26869,2,15,2017,3,26,13,Sunday
26870,2,16,2017,3,26,14,Sunday
26871,2,13,2017,3,26,15,Sunday
26872,2,15,2017,3,26,16,Sunday
26873,2,17,2017,3,26,17,Sunday
26874,2,19,2017,3,26,18,Sunday
26875,2,20,2017,3,26,19,Sunday
26876,2,18,2017,3,26,20,Sunday
26877,2,19,2017,3,26,21,Sunday
26878,2,20,2017,3,26,22,Sunday
26879,2,23,2017,3,26,23,Sunday
26880,2,20,2017,3,27,0,Monday
26881,2,18,2017,3,27,1,Monday
26882,2,20,2017,3,27,2,Monday
26883,2,17,2017,3,27,3,Monday
26884,2,15,2017,3,27,4,Monday
26885,2,11,2017,3,27,5,Monday
26886,2,12,2017,3,27,6,Monday
26887,2,16,2017,3,27,7,Monday
26888,2,12,2017,3,27,8,Monday
26889,2,16,2017,3,27,9,Monday
26890,2,20,2017,3,27,10,Monday
26891,2,20,2017,3,27,11,Monday
26892,2,26,2017,3,27,12,Monday
26893,2,27,2017,3,27,13,Monday
26894,2,30,2017,3,27,14,Monday
26895,2,30,2017,3,27,15,Monday
26896,2,30,2017,3,27,16,Monday
26897,2,30,2017,3,27,17,Monday
26898,2,31,2017,3,27,18,Monday
26899,2,37,2017,3,27,19,Monday
26900,2,29,2017,3,27,20,Monday
26901,2,32,2017,3,27,21,Monday
26902,2,34,2017,3,27,22,Monday
26903,2,29,2017,3,27,23,Monday
26904,2,30,2017,3,28,0,Tuesday
26905,2,25,2017,3,28,1,Tuesday
26906,2,26,2017,3,28,2,Tuesday
26907,2,19,2017,3,28,3,Tuesday
26908,2,15,2017,3,28,4,Tuesday
26909,2,19,2017,3,28,5,Tuesday
26910,2,16,2017,3,28,6,Tuesday
26911,2,17,2017,3,28,7,Tuesday
26912,2,22,2017,3,28,8,Tuesday
26913,2,21,2017,3,28,9,Tuesday
26914,2,21,2017,3,28,10,Tuesday
26915,2,23,2017,3,28,11,Tuesday
26916,2,30,2017,3,28,12,Tuesday
26917,2,28,2017,3,28,13,Tuesday
26918,2,31,2017,3,28,14,Tuesday
26919,2,33,2017,3,28,15,Tuesday
26920,2,27,2017,3,28,16,Tuesday
26921,2,29,2017,3,28,17,Tuesday
26922,2,29,2017,3,28,18,Tuesday
26923,2,36,2017,3,28,19,Tuesday
26924,2,34,2017,3,28,20,Tuesday
26925,2,32,2017,3,28,21,Tuesday
26926,2,30,2017,3,28,22,Tuesday
26927,2,27,2017,3,28,23,Tuesday
26928,2,31,2017,3,29,0,Wednesday
26929,2,25,2017,3,29,1,Wednesday
26930,2,28,2017,3,29,2,Wednesday
26931,2,21,2017,3,29,3,Wednesday
26932,2,19,2017,3,29,4,Wednesday
26933,2,13,2017,3,29,5,Wednesday
26934,2,17,2017,3,29,6,Wednesday
26935,2,19,2017,3,29,7,Wednesday
26936,2,18,2017,3,29,8,Wednesday
26937,2,20,2017,3,29,9,Wednesday
26938,2,20,2017,3,29,10,Wednesday
26939,2,25,2017,3,29,11,Wednesday
26940,2,23,2017,3,29,12,Wednesday
26941,2,29,2017,3,29,13,Wednesday
26942,2,26,2017,3,29,14,Wednesday
26943,2,27,2017,3,29,15,Wednesday
26944,2,26,2017,3,29,16,Wednesday
26945,2,32,2017,3,29,17,Wednesday
26946,2,36,2017,3,29,18,Wednesday
26947,2,34,2017,3,29,19,Wednesday
26948,2,35,2017,3,29,20,Wednesday
26949,2,31,2017,3,29,21,Wednesday
26950,2,30,2017,3,29,22,Wednesday
26951,2,28,2017,3,29,23,Wednesday
26952,2,28,2017,3,30,0,Thursday
26953,2,26,2017,3,30,1,Thursday
26954,2,25,2017,3,30,2,Thursday
26955,2,21,2017,3,30,3,Thursday
26956,2,14,2017,3,30,4,Thursday
26957,2,16,2017,3,30,5,Thursday
26958,2,17,2017,3,30,6,Thursday
26959,2,20,2017,3,30,7,Thursday
26960,2,18,2017,3,30,8,Thursday
26961,2,19,2017,3,30,9,Thursday
26962,2,25,2017,3,30,10,Thursday
26963,2,25,2017,3,30,11,Thursday
26964,2,27,2017,3,30,12,Thursday
26965,2,24,2017,3,30,13,Thursday
26966,2,28,2017,3,30,14,Thursday
26967,2,31,2017,3,30,15,Thursday
26968,2,26,2017,3,30,16,Thursday
26969,2,31,2017,3,30,17,Thursday
26970,2,34,2017,3,30,18,Thursday
26971,2,31,2017,3,30,19,Thursday
26972,2,33,2017,3,30,20,Thursday
26973,2,28,2017,3,30,21,Thursday
26974,2,30,2017,3,30,22,Thursday
26975,2,25,2017,3,30,23,Thursday
26976,2,32,2017,3,31,0,Friday
26977,2,24,2017,3,31,1,Friday
26978,2,25,2017,3,31,2,Friday
26979,2,17,2017,3,31,3,Friday
26980,2,12,2017,3,31,4,Friday
26981,2,13,2017,3,31,5,Friday
26982,2,13,2017,3,31,6,Friday
26983,2,17,2017,3,31,7,Friday
26984,2,18,2017,3,31,8,Friday
26985,2,19,2017,3,31,9,Friday
26986,2,21,2017,3,31,10,Friday
26987,2,25,2017,3,31,11,Friday
26988,2,22,2017,3,31,12,Friday
26989,2,23,2017,3,31,13,Friday
26990,2,27,2017,3,31,14,Friday
26991,2,32,2017,3,31,15,Friday
26992,2,29,2017,3,31,16,Friday
26993,2,31,2017,3,31,17,Friday
26994,2,28,2017,3,31,18,Friday
26995,2,26,2017,3,31,19,Friday
26996,2,31,2017,3,31,20,Friday
26997,2,28,2017,3,31,21,Friday
26998,2,27,2017,3,31,22,Friday
26999,2,27,2017,3,31,23,Friday
27000,2,25,2017,4,1,0,Saturday
27001,2,28,2017,4,1,1,Saturday
27002,2,18,2017,4,1,2,Saturday
27003,2,18,2017,4,1,3,Saturday
27004,2,15,2017,4,1,4,Saturday
27005,2,14,2017,4,1,5,Saturday
27006,2,9,2017,4,1,6,Saturday
27007,2,10,2017,4,1,7,Saturday
27008,2,13,2017,4,1,8,Saturday
27009,2,19,2017,4,1,9,Saturday
27010,2,22,2017,4,1,10,Saturday
27011,2,18,2017,4,1,11,Saturday
27012,2,17,2017,4,1,12,Saturday
27013,2,16,2017,4,1,13,Saturday
27014,2,19,2017,4,1,14,Saturday
27015,2,19,2017,4,1,15,Saturday
27016,2,20,2017,4,1,16,Saturday
27017,2,12,2017,4,1,17,Saturday
27018,2,15,2017,4,1,18,Saturday
27019,2,16,2017,4,1,19,Saturday
27020,2,21,2017,4,1,20,Saturday
27021,2,27,2017,4,1,21,Saturday
27022,2,22,2017,4,1,22,Saturday
27023,2,23,2017,4,1,23,Saturday
27024,2,19,2017,4,2,0,Sunday
27025,2,17,2017,4,2,1,Sunday
27026,2,16,2017,4,2,2,Sunday
27027,2,18,2017,4,2,3,Sunday
27028,2,13,2017,4,2,4,Sunday
27029,2,13,2017,4,2,5,Sunday
27030,2,17,2017,4,2,6,Sunday
27031,2,14,2017,4,2,7,Sunday
27032,2,11,2017,4,2,8,Sunday
27033,2,16,2017,4,2,9,Sunday
27034,2,15,2017,4,2,10,Sunday
27035,2,15,2017,4,2,11,Sunday
27036,2,16,2017,4,2,12,Sunday
27037,2,13,2017,4,2,13,Sunday
27038,2,17,2017,4,2,14,Sunday
27039,2,17,2017,4,2,15,Sunday
27040,2,12,2017,4,2,16,Sunday
27041,2,15,2017,4,2,17,Sunday
27042,2,20,2017,4,2,18,Sunday
27043,2,21,2017,4,2,19,Sunday
27044,2,22,2017,4,2,20,Sunday
27045,2,22,2017,4,2,21,Sunday
27046,2,23,2017,4,2,22,Sunday
27047,2,23,2017,4,2,23,Sunday
27048,2,23,2017,4,3,0,Monday
27049,2,21,2017,4,3,1,Monday
27050,2,16,2017,4,3,2,Monday
27051,2,19,2017,4,3,3,Monday
27052,2,15,2017,4,3,4,Monday
27053,2,15,2017,4,3,5,Monday
27054,2,16,2017,4,3,6,Monday
27055,2,19,2017,4,3,7,Monday
27056,2,20,2017,4,3,8,Monday
27057,2,20,2017,4,3,9,Monday
27058,2,20,2017,4,3,10,Monday
27059,2,30,2017,4,3,11,Monday
27060,2,29,2017,4,3,12,Monday
27061,2,26,2017,4,3,13,Monday
27062,2,34,2017,4,3,14,Monday
27063,2,33,2017,4,3,15,Monday
27064,2,27,2017,4,3,16,Monday
27065,2,27,2017,4,3,17,Monday
27066,2,30,2017,4,3,18,Monday
27067,2,33,2017,4,3,19,Monday
27068,2,38,2017,4,3,20,Monday
27069,2,30,2017,4,3,21,Monday
27070,2,28,2017,4,3,22,Monday
27071,2,28,2017,4,3,23,Monday
27072,2,27,2017,4,4,0,Tuesday
27073,2,28,2017,4,4,1,Tuesday
27074,2,26,2017,4,4,2,Tuesday
27075,2,19,2017,4,4,3,Tuesday
27076,2,17,2017,4,4,4,Tuesday
27077,2,16,2017,4,4,5,Tuesday
27078,2,17,2017,4,4,6,Tuesday
27079,2,22,2017,4,4,7,Tuesday
27080,2,14,2017,4,4,8,Tuesday
27081,2,16,2017,4,4,9,Tuesday
27082,2,24,2017,4,4,10,Tuesday
27083,2,26,2017,4,4,11,Tuesday
27084,2,28,2017,4,4,12,Tuesday
27085,2,24,2017,4,4,13,Tuesday
27086,2,35,2017,4,4,14,Tuesday
27087,2,27,2017,4,4,15,Tuesday
27088,2,28,2017,4,4,16,Tuesday
27089,2,32,2017,4,4,17,Tuesday
27090,2,32,2017,4,4,18,Tuesday
27091,2,31,2017,4,4,19,Tuesday
27092,2,36,2017,4,4,20,Tuesday
27093,2,31,2017,4,4,21,Tuesday
27094,2,30,2017,4,4,22,Tuesday
27095,2,27,2017,4,4,23,Tuesday
27096,2,26,2017,4,5,0,Wednesday
27097,2,23,2017,4,5,1,Wednesday
27098,2,24,2017,4,5,2,Wednesday
27099,2,21,2017,4,5,3,Wednesday
27100,2,20,2017,4,5,4,Wednesday
27101,2,13,2017,4,5,5,Wednesday
27102,2,16,2017,4,5,6,Wednesday
27103,2,17,2017,4,5,7,Wednesday
27104,2,20,2017,4,5,8,Wednesday
27105,2,21,2017,4,5,9,Wednesday
27106,2,20,2017,4,5,10,Wednesday
27107,2,29,2017,4,5,11,Wednesday
27108,2,27,2017,4,5,12,Wednesday
27109,2,29,2017,4,5,13,Wednesday
27110,2,29,2017,4,5,14,Wednesday
27111,2,29,2017,4,5,15,Wednesday
27112,2,23,2017,4,5,16,Wednesday
27113,2,32,2017,4,5,17,Wednesday
27114,2,31,2017,4,5,18,Wednesday
27115,2,34,2017,4,5,19,Wednesday
27116,2,33,2017,4,5,20,Wednesday
27117,2,30,2017,4,5,21,Wednesday
27118,2,31,2017,4,5,22,Wednesday
27119,2,29,2017,4,5,23,Wednesday
27120,2,26,2017,4,6,0,Thursday
27121,2,27,2017,4,6,1,Thursday
27122,2,24,2017,4,6,2,Thursday
27123,2,17,2017,4,6,3,Thursday
27124,2,16,2017,4,6,4,Thursday
27125,2,16,2017,4,6,5,Thursday
27126,2,14,2017,4,6,6,Thursday
27127,2,17,2017,4,6,7,Thursday
27128,2,20,2017,4,6,8,Thursday
27129,2,19,2017,4,6,9,Thursday
27130,2,23,2017,4,6,10,Thursday
27131,2,23,2017,4,6,11,Thursday
27132,2,29,2017,4,6,12,Thursday
27133,2,27,2017,4,6,13,Thursday
27134,2,34,2017,4,6,14,Thursday
27135,2,35,2017,4,6,15,Thursday
27136,2,28,2017,4,6,16,Thursday
27137,2,34,2017,4,6,17,Thursday
27138,2,35,2017,4,6,18,Thursday
27139,2,29,2017,4,6,19,Thursday
27140,2,37,2017,4,6,20,Thursday
27141,2,30,2017,4,6,21,Thursday
27142,2,28,2017,4,6,22,Thursday
27143,2,28,2017,4,6,23,Thursday
27144,2,26,2017,4,7,0,Friday
27145,2,26,2017,4,7,1,Friday
27146,2,23,2017,4,7,2,Friday
27147,2,18,2017,4,7,3,Friday
27148,2,15,2017,4,7,4,Friday
27149,2,14,2017,4,7,5,Friday
27150,2,13,2017,4,7,6,Friday
27151,2,16,2017,4,7,7,Friday
27152,2,19,2017,4,7,8,Friday
27153,2,22,2017,4,7,9,Friday
27154,2,26,2017,4,7,10,Friday
27155,2,22,2017,4,7,11,Friday
27156,2,29,2017,4,7,12,Friday
27157,2,28,2017,4,7,13,Friday
27158,2,23,2017,4,7,14,Friday
27159,2,26,2017,4,7,15,Friday
27160,2,28,2017,4,7,16,Friday
27161,2,25,2017,4,7,17,Friday
27162,2,25,2017,4,7,18,Friday
27163,2,30,2017,4,7,19,Friday
27164,2,28,2017,4,7,20,Friday
